Id,Owner,Rating,Account_Name,Phone,Account_Site,Fax,Parent_Account,Website,Account_Number,Ticker_Symbol,Account_Type,Ownership,Industry,Employees,Annual_Revenue,SIC_Code,Created_By,Modified_By,Created_Time,Modified_Time,Billing_Street,Shipping_Street,Billing_City,Shipping_City,Billing_State,Shipping_State,Billing_Code,Shipping_Code,Billing_Country,Shipping_Country,Description,Currency,Exchange_Rate,Last_Activity_Time,Tier,Category,No_of_PL_s,Holiday_Gift_Large,Holiday_Gift_Small,Gift_Recipient,BSs_Track_WTs,CCs,Track,Comment,PL_Category,Layout,Single_Line_6,ADD,Single_Line_7,Score,Positive_Score,Negative_Score,Tier_CCs,Tier_SWT,Tier_test,Tier_Track,Tier_HWTs,Tier_BSs,Tier_Install,Tier_Fabric,Positive_Touch_Point_Score,Touch_Point_Score,Negative_Touch_Point_Score,Tag,Customer_Tier_Report,Surcharge,Checkbox_4,Account_Manager,Client_Class,Client_Type,Primary_Estimator,Level,Percentage,Deposit_Required,UTM_Content,UTM_Source,Lead_Source,UTM_Medium,Publisher,UTM_Name,Campaign,UTM_Term,Channel,Account_Status,User_Modified_Time,System_Related_Activity_Time,User_Related_Activity_Time,System_Modified_Time,Customer_Notes,Project_Manager,Fabric_Purchasing,Freight,Cheat_Sheet
1097025000000083395,1097025000000068030,,"Gulinson Designs",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Vicki,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:08-05:00,,Brandi,,,false
1097025000000083397,1097025000000068030,,"Hanna Z Interiors",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,"441 Greenbriar Ln",,Riverwoods,,IL,,60015,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,TBD,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:08-05:00,,Brandi,,,false
1097025000000083399,1097025000000068030,,"Harbor Linen",,,,,,0,,Client,,,0,0.000000000000,0,1097025000000068030,1097025000000068001,2014-03-07T00:13:02-06:00,2019-12-12T17:16:45-06:00,"4 Eves Drive Suite B 100",,Marlton,,"New Jersey",,08053,,US,US,,,,2020-01-05T19:28:03-06:00,,,,true,false,"Doug Lynn and Team",10,20,10,"WT orders to Project Manager.  Tier 2 to cover payment terms of 2%/Net 30. All Doug Lynn quotes to Rebekah Cook","Customer: Discounts disclosed",,,0,,0,0,0,"2 (48.75% disc, 2.5% prem)","2 (48.75% disc, 2.5% prem)",,"2 (48.75% disc, 2.5% prem)","2 (48.75% disc, 2.5% prem)","2 (48.75% disc, 2.5% prem)","2 (48.75% disc, 2.5% prem)","2 (48.75% disc, 2.5% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Michelle,,,,,,,,,,,,,,2019-12-12T17:16:45-06:00,2018-06-20T17:48:24-05:00,2020-01-06T03:28:03-06:00,2018-10-29T12:38:08-05:00,,Hilary,,,true
1097025000000083401,1097025000000068030,,"Harmony Interior Solutions",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,Prospect,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:08-05:00,,Brandi,,,false
1097025000000083403,1097025000000068030,,"Hart Freeland Roberts",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083405,1097025000000068030,,"Harvard Jolly Architecture",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083407,1097025000000068030,,"Hasenstab Architects",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083409,1097025000000068030,,"Hayden Design Associates",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083411,1097025000000068030,,"Hayslip Design Associates",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,0,0,0,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","1 (BEST, 50% disc, 0% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083413,1097025000000068030,,"HBI Office Solutions",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,5,10,5,,"Customer: Discount not disclosed",,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083415,1097025000000068030,,"HCI Resources",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,"Customer: Discount not disclosed",,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","1 (BEST, 50% disc, 0% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083417,1097025000000068030,,"HD Supply",1-800-431-3000,,,,,0,,Client,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,US,US,,,,2019-11-26T16:37:16-06:00,,,,false,false,"Lesli Erickson and Team",10,20,10,"2% payment term.  An additional 1% rebate if >$50K, 2% if >$1mm.","Customer: Discount not disclosed",,,2,,0,0,0,1,1,,5,1,1,1,1,0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,2018-05-10T00:04:49-05:00,2019-11-27T00:37:16-06:00,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083419,1097025000000068030,,HDR,,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083421,1097025000000068030,,"Health Care Furnishings",,,,,,,,Client,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,US,US,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,"Customer: Discount not disclosed",,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","6 (25% disc, 50% prem)",,"7 (LIST, 0% disc, 100% prem)","6 (25% disc, 50% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","1 (BEST, 50% disc, 0% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083423,1097025000000068030,,"Health Care Interiors",,,,,,0,,Client,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,US,US,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)",,"1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,2019-02-19T02:27:58-06:00,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083425,1097025000000068030,,"Wallpaper Elegance",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,"5525 S VALLEY VIEW BLVD, SUITE 4",,"LAS VEGAS",,NV,,89118,,US,US,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,"Customer: Discount not disclosed",,,0,,0,0,0,"6 (25% disc, 50% prem)","6 (25% disc, 50% prem)",,"6 (25% disc, 50% prem)","6 (25% disc, 50% prem)","6 (25% disc, 50% prem)","7 (LIST, 0% disc, 100% prem)","4 (45% disc, 10% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Michelle,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,2019-02-14T19:26:06-06:00,2018-10-29T12:38:10-05:00,,Brandi,,,false
1097025000000083427,1097025000000068030,,"HealthCare Realty",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083429,1097025000000068030,,"Heartland Textile Company",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083431,1097025000000068030,,"HELP Equipment Planning",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083433,1097025000000068030,,"Henderson Design Studio",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,Prospect,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083435,1097025000000068030,,"Herman Gibans Fodor",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083437,1097025000000068030,,"HGA Architects and Engineers",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083439,1097025000000068030,,"Hiles Curtain Specialties",,,,,,0,,Client,,,0,0.000000000000,0,1097025000000068030,1097025000007092001,2014-03-07T00:13:02-06:00,2019-05-09T09:22:38-05:00,"2701 Success Drive",,Odessa,,FL,,33556,,,,,,,2019-05-21T13:56:49-05:00,,,,false,false,,N/A,N/A,N/A,"Competitor.  Discuss with Doug.",,,,0,,0,0,0,"8 (COMPETITOR, -25% disc, 150% prem)","8 (COMPETITOR, -25% disc, 150% prem)",,"8 (COMPETITOR, -25% disc, 150% prem)","8 (COMPETITOR, -25% disc, 150% prem)","8 (COMPETITOR, -25% disc, 150% prem)","8 (COMPETITOR, -25% disc, 150% prem)","5 (37.5% disc, 25% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-09T09:22:38-05:00,,2019-05-21T20:56:49-05:00,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083441,1097025000000068030,,HJC,,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083443,1097025000000068030,,"HKi Architects",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,Prospect,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083445,1097025000000068030,,HKS,,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083447,1097025000000068030,,"Hodell Window Covering",,,,,,0,,Client,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,"1140 Lone Star Dr",,"New Braunfels",,TX,,78130,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,"Jason Casey and Team",10,20,10,,"Customer: Discounts disclosed",,,0,,0,0,0,"1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)",,"1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)","2 (48.75% disc, 2.5% prem)","1 (BEST, 50% disc, 0% prem)","1 (BEST, 50% disc, 0% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,2019-02-19T19:03:23-06:00,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083449,1097025000000068030,,HOK,,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083451,1097025000000068030,,"Home Enhancements by Jan",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,0,0,0,,"Customer: Discount not disclosed",,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083453,1097025000000068030,,"Hometex Sales",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083455,1097025000000068030,,"Horty Elving",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,,,,,Prospect,,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",0,0,0,"Account Type Update",false,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
1097025000000083457,1097025000000068030,,"Hospitality Depot",,,,,,0,,Lead,,,0,0.000000000000,0,1097025000000068030,1097025000009834001,2014-03-07T00:13:02-06:00,2019-05-06T10:13:07-05:00,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,,false,false,,10,20,10,,"Customer: Discount not disclosed",,,0,,0,0,0,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)",,"7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","7 (LIST, 0% disc, 100% prem)","1 (BEST, 50% disc, 0% prem)",0,0,0,"Account Type Update",true,0.000000000000,false,Stephanie,,,Janet,,,,,,,,,,,,,,2019-05-06T10:13:07-05:00,,,2018-10-29T12:38:09-05:00,,Brandi,,,false
